"Theta1","Theta2","Theta3","Theta4","Theta5","J1","J2","J3","J4","J5","J6","J7","J8","J9","J10","J11","J12","J13","J14","J15","J16","J17","J18","J19","J20","J21","J22","J23","J24","J25","J26","J27","J28","J29","J30","J31","J32","J33","J34","J35","J36","J37","J38","J39","J40","J41","J42","J43","J44","J45","J46","J47","J48","J49","J50","J51","J52","J53","J54","J55","J56","J57","J58","J59","J60","J61","J62","J63","J64","J65","J66","J67","J68","J69","J70","J71","J72","J73","J74","J75","J76","J77","J78","J79","J80","J81","J82","J83","J84","J85","J86","J87","J88","J89","J90","J91","J92","J93","J94","J95","J96","J97","J98","J99","J100"
-0.910878821201519,-1.7885963357099,1.15906823908107,1.32785729145142,1.12625186700404,3,4,1,2,1,1,1,1,2,4,1,2,2,1,1,1,1,4,2,1,1,1,1,1,2,5,1,5,5,1,3,1,4,3,5,1,2,5,4,3,4,2,2,3,2,2,2,5,1,1,4,1,4,2,4,3,5,3,5,4,5,4,5,1,1,4,5,5,2,2,2,5,3,1,3,5,2,2,1,5,1,1,2,3,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1
0.234015035440871,-0.254799950422202,0.0317612857093172,0.865064925488703,0.51946146108392,4,3,4,3,5,5,1,3,3,4,3,5,2,4,1,2,3,3,5,5,5,2,4,3,2,4,3,5,5,5,4,4,1,3,4,5,3,3,4,3,3,3,5,1,4,1,4,5,4,2,4,3,4,5,5,3,2,5,2,5,5,5,1,5,3,5,3,2,2,3,2,3,4,5,4,2,1,2,5,4,1,1,4,2,5,1,1,2,2,5,2,5,2,2,4,5,4,2,3,4
1.55950113989883,-0.210341205622896,0.00823993209671437,-0.332388369753463,0.35083127185972,5,5,5,5,5,5,5,1,3,4,5,2,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,4,4,2,5,4,4,5,3,1,4,5,5,4,2,3,2,4,5,3,4,5,5,1,4,2,5,5,4,5,3,3,3,4,5,4,5,3,5,3,4,5,5,2,5,5,5,4,2,5,4,5,4,2,4,5,5,5
0.129826111794464,-0.450569144755002,-0.869927615780681,-1.24660834147644,-0.794143135585946,5,3,4,3,1,5,1,2,2,5,1,2,4,4,3,1,1,2,2,1,1,1,2,4,5,2,1,5,4,4,3,5,3,5,3,4,3,2,4,3,5,2,5,3,2,2,3,3,1,1,4,1,3,5,1,3,2,3,1,3,3,4,1,1,1,1,3,1,5,3,1,5,1,5,5,1,5,1,5,3,5,5,1,3,1,1,1,5,1,3,2,1,1,2,2,1,4,2,3,2
-0.0608645170605869,-0.499652979322431,0.832084232475301,0.12039910236379,0.231145892142799,5,3,1,3,1,1,3,1,3,5,1,2,4,1,3,5,1,5,4,2,1,5,5,5,2,5,1,1,5,5,1,4,3,4,3,5,1,5,1,3,2,3,5,3,3,3,2,1,1,4,3,1,3,2,1,5,5,3,2,5,5,4,1,4,2,5,4,1,5,5,1,1,3,4,2,2,2,4,5,5,1,3,4,1,3,1,4,4,2,4,2,2,2,3,1,1,4,2,3,4
-0.273882873009535,0.0845021900418955,-0.12990703134326,-0.613947996300659,2.23364176650644,2,2,5,1,4,4,1,3,3,2,2,4,5,1,5,3,1,5,1,1,4,4,5,5,2,5,1,3,5,5,5,5,4,5,5,5,3,5,5,5,2,2,2,1,3,3,1,3,4,2,4,3,3,2,4,2,3,3,4,4,5,1,4,1,4,1,1,5,2,3,1,1,3,1,4,1,5,4,1,2,3,3,4,5,3,5,4,4,4,4,2,1,2,3,1,1,4,2,3,3
-1.3525791792753,0.610793284030698,1.19010318795804,0.13938012743417,-0.106111568896136,3,3,1,3,1,5,1,1,2,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,2,1,3,3,5,1,1,2,1,1,1,1,1,1,3,1,1,1,3,3,1,1,3,1,3,1,4,5,2,4,5,3,3,1,2,5,1,1,1,4,1,2,2,1,5,5,1,1,3,1,1,4,2,1,1,1,4,2,1,2,2,1,1,3,1,4,3
1.4375540682725,-0.236373917480231,0.416796819104124,-0.856479433584333,-0.731466140482688,5,4,5,5,5,5,4,4,5,5,5,4,2,5,5,2,4,5,5,2,1,5,5,5,5,5,5,3,5,5,4,5,2,4,4,5,4,5,3,5,4,3,5,4,5,3,4,5,3,3,4,1,3,5,5,3,1,3,1,5,5,5,3,5,4,1,5,5,5,5,3,5,3,5,5,1,5,5,5,5,5,5,4,3,5,4,5,5,5,4,2,5,4,3,1,5,4,5,5,3
0.527609401550842,-1.43971273986968,-0.37554545112863,0.38492110278308,0.984045348652042,5,4,4,5,5,3,3,3,3,4,1,4,5,1,3,4,4,5,2,1,3,4,5,5,5,5,3,5,2,5,4,5,4,5,5,5,4,5,5,5,3,5,3,4,3,1,3,5,2,4,3,1,3,4,1,3,5,4,1,5,5,5,3,5,4,1,1,4,4,4,1,2,5,5,2,1,5,1,1,5,5,1,2,3,3,1,4,5,4,1,2,5,2,3,1,5,3,4,4,5
-1.53087398383685,-0.996532354909605,1.2057972321531,1.57677143439622,0.264664937876757,1,1,1,5,1,2,1,1,1,1,1,4,2,3,5,1,2,2,1,1,1,1,1,1,2,2,1,1,3,1,3,1,1,3,3,3,1,1,1,3,4,2,1,1,3,3,5,5,4,1,2,1,3,2,1,3,3,3,1,1,2,1,1,1,1,1,2,5,2,2,1,1,5,4,2,3,1,1,1,2,1,5,2,1,1,1,2,2,1,3,2,1,1,1,1,1,3,1,1,1
0.503152483093564,0.00544458490155422,1.40230939376267,-0.755673793928851,1.41820392468399,3,4,4,4,5,3,4,1,2,4,3,4,3,1,5,5,3,3,2,1,2,1,5,5,5,5,5,5,5,5,5,4,2,3,4,3,2,4,2,2,4,2,3,3,3,5,5,4,1,1,3,1,1,3,5,3,5,5,1,3,5,4,5,5,5,5,5,1,2,4,2,5,5,1,2,4,5,4,5,3,5,3,4,1,3,4,5,4,3,4,2,1,2,2,2,5,5,4,4,4
1.6663791754083,1.92908361572215,1.35777678395724,1.09907687088898,-0.93027668610364,5,5,4,4,5,3,1,4,3,5,5,4,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,4,5,2,5,4,5,5,5,5,5,2,5,4,5,5,5,5,5,5,4,5,4,2,5,5,5,5,5,5,5,4,3,5,5,3,5,5,5,2,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
0.255314071588619,0.0122782431770276,-1.04833429567972,2.4781783744033,0.727894882663335,5,3,5,3,4,4,1,3,2,5,3,2,5,5,2,5,4,2,2,5,5,3,5,3,5,5,4,3,5,5,4,1,2,5,4,5,5,5,1,3,5,3,5,5,4,5,4,4,1,5,5,3,5,5,5,5,5,3,5,5,3,4,1,4,1,1,3,4,5,3,1,5,5,1,2,1,5,1,1,3,1,1,2,5,3,1,4,3,2,4,2,5,3,3,5,5,4,4,3,3
-0.49602665714341,0.843527692299999,0.917182944768755,-0.277449908530263,-0.853007276514248,5,2,4,4,1,1,3,4,1,5,1,2,2,1,3,1,5,2,5,1,1,2,1,2,2,4,3,1,3,3,1,3,1,2,4,1,3,5,1,3,3,3,1,3,2,2,3,3,1,2,1,4,1,2,5,3,1,3,2,1,5,1,4,5,3,1,2,3,2,2,2,1,4,2,2,2,1,5,4,3,5,1,2,2,5,1,3,5,3,1,2,1,4,2,2,5,4,2,3,4
-1.69033690852269,0.731673058384241,2.69007121537267,-1.25515798249818,-0.886256013673221,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,2,3,1,2,1,1,1,5,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,3,4,3,1,1,1,3,5,3,3,5,3,1,2,2,1,1,1,5,1,3,2,1,2,1,1,1,1,1,2,1,4,2,1,2,4,1,3,4
0.366371293532869,-0.382275437003482,-1.3802167567847,1.07563189577974,-0.828887370242344,5,3,4,3,1,5,1,1,3,4,5,4,2,4,3,5,5,5,1,1,1,1,4,1,2,4,5,3,5,5,3,4,3,3,1,3,4,5,4,3,4,4,5,3,3,3,2,3,5,2,5,4,3,5,5,5,5,5,1,5,5,3,1,3,1,1,1,2,1,3,2,2,4,1,1,1,2,1,5,3,1,1,4,2,5,1,4,2,1,1,2,1,2,4,2,2,3,4,4,4
0.193190798095138,0.908724166146968,0.44483047002404,-1.83422515951958,-0.823081547809775,1,3,1,3,1,4,3,5,2,4,1,4,2,2,5,1,1,5,2,1,1,3,5,2,5,4,3,2,4,5,3,1,3,2,5,4,3,2,1,3,4,2,2,3,1,1,2,5,1,1,3,3,1,3,1,3,5,3,1,5,5,3,4,5,4,1,2,4,5,3,1,5,3,4,4,5,2,1,5,3,5,4,2,5,3,2,4,4,2,3,4,5,4,3,1,5,4,4,5,4
0.595114928184609,-0.328890054327297,-0.281368109239099,-1.31226270921688,-2.1915425697226,2,3,5,3,5,5,5,3,1,4,5,5,5,4,5,2,3,5,4,1,2,1,2,1,4,2,5,3,3,1,1,4,3,1,4,5,1,5,1,3,2,5,3,4,2,3,2,5,3,1,3,3,3,3,4,2,5,4,1,5,5,3,3,1,4,1,1,4,1,3,1,5,1,5,4,1,2,4,1,2,5,1,4,2,3,1,4,3,5,4,4,2,2,5,4,1,4,4,3,4
1.79271742115079,0.386119802319951,-0.539507147975027,-0.782922410964116,1.64415489121604,3,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,5,5,5,5,5,3,5,5,5,5,5,5,3,5,5,3,4,5,5,5,2,5,5,3,5,4,3,4,5,5,5,5,5,5,3,5,5,3,5,5,4,2,5,4,1,5,2,3,1,5,5,5,5,2,5,2,4,5,5,5,3,4,5,4,3,5,5,4,5,5,5
-2.20918449124608,1.10822289373714,-1.79232965255089,-0.363482827754874,0.685713822779802,1,1,1,3,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,4,1,1,3,1,2,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,2,1,1,1,3,1,3,3
0.0301520637183618,0.856237530605167,-0.328287325279208,-2.03114668731971,0.292049408930365,5,4,4,3,5,1,4,2,3,4,1,2,2,1,3,1,1,5,1,1,1,1,4,5,2,4,4,1,4,5,4,5,3,3,3,5,4,5,1,1,1,1,5,3,1,5,2,3,1,1,3,3,1,1,1,1,1,1,1,4,5,1,1,3,1,3,1,1,5,2,2,1,3,1,2,1,1,1,5,3,5,2,2,5,3,2,5,4,3,4,5,1,4,2,1,1,5,2,3,4
0.150612801692801,2.95244617760744,-0.717628723662014,0.876828582090402,0.0787744642277589,5,3,4,4,2,3,4,2,2,1,2,1,3,4,5,5,3,4,2,4,4,4,2,3,5,5,1,1,4,5,3,1,4,1,1,3,4,5,2,3,5,3,3,3,4,5,2,5,5,4,4,3,4,3,4,5,4,5,4,5,5,1,3,4,1,3,1,3,1,3,2,1,1,5,1,1,2,1,5,2,5,5,4,4,5,2,4,5,4,3,5,5,4,3,5,5,4,5,5,5
0.307209379393207,1.129156419704,0.389512185132863,-1.08830107848483,0.29709418646182,5,3,4,3,1,4,3,4,4,4,5,2,4,1,3,1,1,4,2,1,1,4,2,5,3,5,3,5,5,4,2,3,3,4,1,5,2,5,4,3,2,2,4,4,3,1,5,5,1,1,3,1,3,5,1,5,5,3,2,3,5,4,4,4,3,3,1,4,5,4,3,5,5,3,5,4,5,4,1,3,5,5,2,3,5,2,4,5,3,4,5,1,2,2,2,2,4,4,5,4
0.413151488444252,0.945227076815867,0.39217606898167,-0.489166410611233,0.00946732321980744,5,3,4,5,1,3,4,2,3,4,5,4,2,1,4,2,2,5,2,2,1,3,5,2,4,4,5,3,5,5,3,5,1,5,5,5,5,4,3,3,4,3,3,3,3,3,1,5,1,1,3,1,4,1,5,3,1,1,2,4,5,4,3,2,4,3,4,3,4,3,4,5,5,1,3,5,5,1,3,5,2,5,2,2,5,2,4,4,5,1,2,2,5,3,4,5,4,5,4,3
-0.935890511730914,-0.0051852266738703,-1.66133915257985,1.75131124912348,-0.394501451613022,1,1,1,3,1,3,1,1,1,1,1,2,1,1,2,1,1,2,5,1,1,1,2,2,1,2,1,1,2,4,1,1,1,1,3,3,1,4,1,2,2,2,2,1,3,5,2,2,3,4,1,1,3,2,4,4,4,4,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,3,2,3,5,1,1,2,2,3,2,1,2,1,1,5,4,2,4,2
-0.765001268463413,1.59057695250844,-0.0536044697649365,0.503859162681069,0.966154168452218,1,3,4,4,1,1,1,1,1,1,1,2,2,1,3,2,2,1,1,1,1,1,2,4,2,5,1,5,5,4,1,1,1,4,1,1,2,2,1,3,1,2,1,4,1,1,2,2,1,1,3,3,3,1,4,3,1,3,1,1,5,1,1,4,1,1,1,2,1,3,2,4,3,2,2,1,1,1,1,5,2,4,2,1,5,1,3,4,3,4,2,5,3,2,1,5,5,1,3,2
0.270763869185592,-0.063310317824138,-1.66221122963366,0.789493310792442,0.740364438539155,5,3,4,4,5,5,5,3,3,4,5,4,3,1,5,5,2,2,1,1,2,4,5,5,5,4,3,5,5,3,3,5,4,4,3,5,4,5,5,5,4,3,5,5,3,5,5,5,1,2,3,3,4,2,4,4,5,3,4,4,4,3,1,1,3,1,1,2,2,1,1,1,3,1,3,1,3,3,1,3,5,5,2,3,2,1,4,5,2,4,2,5,2,3,4,5,4,3,3,3
1.22326390115169,-0.237037735329818,0.85862344268471,-0.187647761733638,0.248153724470215,2,4,5,4,5,4,1,3,3,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,4,5,4,3,4,5,5,4,3,3,5,5,1,2,3,3,3,5,5,3,5,5,4,4,5,5,5,5,5,1,3,4,2,3,2,5,5,5,5,2,5,5,5,5,5,5,4,4,3,5,5,5,5,4,4,5,2,4,5,5,5,5,5,5
-0.521854882811895,2.00098584497916,0.448721842245344,-2.00728739857368,-0.514270479380021,1,3,4,3,1,4,1,2,1,1,1,4,2,1,3,1,5,3,1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,2,4,3,4,2,4,3,1,2,1,1,1,3,2,3,1,1,3,1,1,1,1,3,1,5,1,3,5,1,1,5,3,4,3,5,1,2,3,2,3,1,5,1,5,2,5,5,1,5,4,3,5,2,4,4,3,4,2,1,4,3,2,1,5,1,5,5
-1.33144677909814,-0.0112272826635701,0.0997576078746747,0.281238465377982,-0.0550273166482331,5,3,1,3,3,1,3,3,1,4,1,1,2,1,3,1,3,1,1,1,1,3,1,2,2,1,1,5,5,4,1,1,1,4,1,5,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,1,1,3,1,3,1,2,1,4,1,1,1,1,4,1,2,3,1,4,2,2,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,1,3,2
-0.855364139473454,-1.10327869294165,-0.169131089494084,-0.0297811029228799,0.102890520235004,3,1,1,3,1,1,3,3,2,4,1,2,2,1,3,1,2,2,2,1,1,1,1,5,1,2,1,1,4,1,3,1,1,3,5,4,2,5,2,3,1,2,1,3,1,2,4,1,1,1,3,1,4,1,1,3,1,3,1,4,3,1,3,2,1,1,1,4,5,2,5,2,3,5,1,1,3,1,1,2,1,1,2,2,1,1,3,1,2,1,2,1,4,2,1,1,2,1,1,1
0.491634726999456,0.266382172484356,-0.681862751725,0.356416870147158,-0.513024962888262,1,5,5,2,5,3,1,3,2,5,5,2,5,4,5,5,3,5,2,4,1,2,4,2,5,2,3,5,2,3,1,5,4,4,1,4,5,5,4,3,3,5,5,3,3,3,5,5,4,1,5,2,5,2,4,4,5,3,2,5,5,3,1,4,5,1,2,2,2,1,2,1,5,5,3,1,2,4,5,4,5,1,4,2,5,1,5,2,3,4,5,5,2,4,3,1,3,5,3,5
-0.213131978123266,-0.484019661786759,-1.0142686803803,0.0185405440032583,0.369281911311113,5,5,5,3,1,5,3,4,3,4,1,4,3,1,5,3,3,2,2,1,5,5,5,3,4,4,1,1,5,1,3,4,4,3,4,1,4,5,5,3,4,5,5,3,2,5,2,2,3,2,3,3,1,2,4,5,4,3,1,3,5,1,1,1,1,1,2,1,2,2,2,1,5,5,2,2,1,1,4,1,1,5,1,2,5,1,2,4,2,1,2,1,1,2,1,5,4,4,3,4
0.698868200331625,1.48265955138859,0.440723950693418,0.621725974666908,1.40249538672985,5,4,4,4,5,3,1,4,3,4,5,4,2,5,5,5,1,5,4,5,3,4,5,3,4,5,4,5,5,5,5,5,5,4,1,5,4,5,4,5,4,2,5,4,4,3,5,5,5,2,5,3,4,3,5,4,3,3,4,5,5,5,4,5,5,4,2,4,2,3,1,5,1,5,4,4,5,5,5,3,4,5,4,5,5,5,5,4,3,4,4,5,4,4,4,5,4,5,5,5
0.809582402996076,0.894864996469027,0.0693534091067131,-0.256792264511658,0.48548983723248,3,3,4,4,3,5,3,5,3,5,3,4,5,4,3,1,3,5,4,5,5,5,5,5,2,4,4,5,5,5,5,5,3,4,1,5,4,5,5,3,3,5,5,3,2,4,1,5,2,5,4,4,3,5,5,4,4,3,2,5,5,2,5,5,5,5,5,2,2,4,3,4,4,1,5,4,2,2,1,3,5,5,4,5,5,5,4,4,5,1,2,5,2,3,5,5,5,4,5,4
-0.229298789680348,0.475994439321286,-0.368923790794702,-2.01985502847735,-0.23925076611447,1,2,3,4,1,4,3,1,3,4,1,2,1,1,3,4,2,2,2,1,1,1,2,2,3,4,1,5,4,4,3,1,3,1,3,5,4,5,4,3,2,2,1,3,1,1,2,2,1,1,1,1,3,2,1,1,1,3,1,3,4,2,3,1,1,2,1,3,4,1,3,1,5,5,5,1,1,1,1,2,5,3,4,5,5,2,2,4,4,3,2,1,2,2,1,2,4,4,3,4
1.52183376870702,-0.744996629333108,0.144110951989633,1.06392710723253,-1.18745545910923,5,4,5,3,5,5,5,3,5,4,2,4,4,5,5,3,5,5,5,1,2,4,5,3,5,2,1,5,2,5,3,3,4,2,5,5,4,5,3,5,5,5,5,4,4,5,3,5,2,5,5,4,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,4,5,3,2,5,5,1,5,1,5,4,5,3,5,2,4,2,5,1,5,5,5,4,2,5,4,5,5,1,4,4,4,4
-0.537228033575009,0.778444100930434,0.0411961395195657,1.29428005406167,0.237925763667939,3,1,2,3,3,1,3,5,2,4,3,4,5,1,3,1,3,1,1,1,1,1,1,1,3,5,1,1,4,4,3,3,4,1,3,5,4,2,2,3,2,2,5,4,3,2,1,5,1,2,3,1,1,3,2,3,5,3,1,3,2,4,5,3,1,1,5,1,2,2,4,3,3,1,1,4,2,2,1,3,1,3,2,2,3,1,4,1,1,4,4,1,2,2,1,2,3,4,3,4
-2.05956335438216,1.2204947901839,0.556135647093461,1.28517126618542,0.355739200126106,4,3,1,3,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,2,1,1,4,1,1,1,1,1,3,3,1,1,1,3,2,2,1,1,1,2,2,1,1,1,1,2,4,2,1,1,2,2,1,1,2,1,3,1,1,1,1,4,1,1,2,2,1,1,1,2,2,1,1,1,5,1,1,2,3,1,1,2,1,3,2,1,1,1,1,1,2,1,3,3
-0.227460002805477,1.67575078847568,-0.293970848762658,1.10464987822452,0.631255280045023,1,3,1,4,1,4,3,2,2,3,1,4,2,4,5,4,1,2,1,1,1,5,4,1,5,5,1,3,5,5,4,1,3,4,1,5,3,2,5,3,4,2,3,3,3,5,2,5,1,2,3,1,4,2,4,5,5,3,3,5,2,3,1,3,4,1,3,5,5,2,1,5,3,2,3,2,5,2,5,3,1,4,4,5,5,1,4,4,4,4,5,5,2,2,1,5,5,4,5,4
-0.722616585447619,0.349152018200237,0.296711829768038,-1.05081232888534,0.888054693336576,3,3,2,4,5,3,1,3,1,3,1,2,3,1,1,1,3,2,1,1,1,1,2,1,1,5,5,5,5,4,3,2,1,4,1,5,3,5,4,5,4,2,1,1,1,3,2,3,1,1,3,1,3,1,1,3,1,3,1,1,5,1,4,5,4,1,1,1,1,3,3,2,3,5,2,1,3,1,1,5,1,1,2,2,3,2,1,3,2,1,2,1,4,2,1,2,3,4,3,3
0.0433633683593897,0.364473859567963,-0.659610726288371,-0.424363034498152,2.19980834165653,4,3,1,5,1,4,3,3,1,4,1,4,2,1,3,2,4,2,1,1,5,4,5,5,5,5,5,3,5,5,3,4,1,3,3,5,4,5,5,3,1,3,2,3,1,2,1,5,4,5,5,3,3,2,5,3,3,5,1,4,5,3,3,4,1,3,1,5,1,2,3,3,1,1,5,2,1,1,1,5,1,3,2,4,1,2,4,4,5,4,2,5,3,4,4,2,4,4,3,4
0.115664171744202,-1.86027506239609,0.436738305951605,-0.0410573075581867,-1.04955486794365,5,3,5,3,1,4,4,3,3,4,2,2,3,1,5,2,3,5,2,4,1,1,1,1,5,5,4,1,5,3,3,1,1,1,3,5,3,5,2,3,3,2,1,3,4,2,2,3,5,1,5,3,3,4,1,5,1,3,2,4,5,4,5,2,3,3,1,4,5,4,2,4,5,1,2,1,5,3,1,5,1,2,1,2,1,1,4,3,2,1,2,1,1,3,1,1,4,5,3,3
-1.60479459362237,-0.38324025844259,-0.39292928271623,-1.25787484994098,-0.310986906073612,2,2,1,3,1,4,1,1,2,4,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,2,1,1,1,1,1,1,1,1,4,1,2,1,1,2,1,1,1,1,2,3,3,1,1,1,1,4,2,1,1,1,1,1,3,1,3,3
-1.73471981287423,-0.182627030506058,0.382205754665319,0.949147316772889,-1.28838496418114,4,2,1,3,1,2,1,1,1,2,1,2,2,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,3,3,1,5,1,1,2,1,1,1,3,2,2,3,1,5,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,2,1,2,2,1,3,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1
1.71214549070204,1.35130687283652,-1.5002325902352,0.424450843999132,0.599357147080339,5,3,4,4,5,5,3,4,2,5,5,4,5,5,5,4,4,5,4,5,5,5,5,3,5,4,1,5,5,5,5,4,5,4,3,5,4,5,5,5,5,5,5,4,3,5,3,5,4,5,5,5,5,5,5,5,5,4,5,5,5,4,1,3,4,5,1,2,2,3,2,5,5,1,4,4,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,5,2,5,5,5,5
0.00801574733317005,1.59692723420562,0.992533944625387,0.547421343895333,-0.196009113129302,5,3,4,5,3,3,4,1,2,5,1,4,3,2,5,4,3,3,2,1,1,1,2,2,2,4,1,5,5,5,3,1,3,2,5,3,1,3,2,3,5,2,3,4,3,3,2,5,2,2,1,1,4,3,5,4,5,4,1,5,5,4,4,5,5,1,5,4,5,2,1,5,4,3,4,1,2,5,5,5,3,3,4,4,4,5,4,5,4,4,2,1,2,4,2,5,5,4,4,4
-0.649560426613021,-0.779512759771617,0.43707728141227,-0.167047971093929,-1.09514034356029,3,2,1,1,3,4,1,5,1,2,1,4,2,1,5,1,2,1,1,1,1,1,1,3,1,1,1,3,4,1,3,3,1,1,1,1,1,2,1,3,3,1,2,1,3,1,5,3,1,2,3,1,1,1,3,3,4,3,1,1,5,3,4,3,1,1,2,4,2,4,1,5,4,5,4,1,1,4,5,2,1,1,4,3,3,1,3,2,1,1,2,2,1,1,1,5,4,1,3,4
-1.25506769725194,0.565353872804931,0.107336227918657,-2.1079339429362,0.280831975479297,2,2,1,3,2,4,1,3,1,4,1,1,2,1,5,1,1,2,1,1,1,1,1,3,2,4,1,3,5,3,3,4,1,3,1,1,3,3,2,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,2,5,2,3,1,4,1,2,2,1,3,1,1,1,4,2,2,2,1,1,2,1,2,2,1,4,1,1,1,4,1,4,3
0.764478662119364,-0.444701124532104,-0.108708187912514,0.349329217105374,0.857475149359367,3,5,5,3,5,3,5,4,3,5,3,4,5,2,3,5,4,5,1,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,5,2,3,5,5,3,5,1,3,5,5,1,4,4,5,3,5,5,5,5,5,4,3,5,3,2,5,5,5,1,4,2,3,3,5,5,5,3,1,2,3,5,5,2,4,2,2,5,2,4,4,4,3,2,5,2,3,2,2,5,4,4,4
-0.460578221627225,-2.33553738802798,0.132304675465974,1.74410027890987,-1.89174403066462,1,1,1,5,1,2,4,3,2,5,1,4,3,2,4,5,3,1,1,1,1,1,1,3,2,1,1,3,2,1,1,3,1,3,1,3,1,5,1,3,3,5,1,2,3,5,2,3,5,1,4,3,5,3,5,4,5,3,5,5,5,4,3,5,1,1,3,2,1,2,1,2,3,5,2,1,1,1,1,1,1,1,4,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,3
0.537297515369159,0.517230109897103,-0.602295183091663,-2.55785015800269,0.858474456036771,5,4,5,3,5,5,3,3,3,4,5,4,5,2,5,3,2,5,4,4,5,5,5,5,2,5,5,3,4,5,4,5,5,4,2,5,3,5,5,5,1,2,1,1,1,1,1,3,1,1,4,3,3,1,4,3,2,3,1,3,5,4,5,5,3,1,2,1,4,4,2,5,1,5,5,4,2,3,4,1,5,5,2,5,3,4,4,4,5,4,2,5,3,2,1,5,4,5,5,5
-0.0411266282647346,1.29918910489597,1.43618380837805,-0.377775224546097,0.857400270780739,1,2,1,1,1,4,3,2,3,3,3,1,2,1,3,4,3,2,1,1,1,3,3,5,2,5,1,3,5,5,3,1,3,2,1,4,4,5,2,5,3,2,2,1,2,2,5,3,1,2,3,1,4,5,1,3,4,3,2,3,5,4,4,5,1,5,4,3,4,5,3,4,5,5,5,5,5,2,5,5,4,5,4,5,5,2,4,4,2,4,2,2,3,3,1,5,4,4,4,4
-1.02475901270733,-1.76231659321286,-1.47580976527552,1.01606005869016,0.63764170147549,5,3,1,4,1,3,1,1,2,4,1,4,3,1,3,1,1,2,2,1,1,1,1,5,4,4,1,3,5,3,1,1,1,4,4,5,1,2,3,2,2,2,3,4,2,2,2,2,1,2,3,1,4,1,1,3,3,3,1,3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3
-1.00967853832945,0.479416731113956,-2.68380438714302,-0.902507979204908,0.588796061644973,4,3,1,3,1,1,3,1,1,4,1,2,2,1,3,1,3,2,1,1,1,1,1,2,1,4,3,1,5,3,3,1,3,4,5,2,1,2,5,3,1,2,2,1,3,4,2,5,1,1,3,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,2,1,2,1,4,1,1,1,1,1,1,3,1,1,3,1,4,4,1,2,2,2,4,2,1,1,3,2,5,3
-0.0203257572525997,1.81552648342546,-0.49581993866968,-0.178075186921185,-1.90715716996924,5,1,4,3,5,5,4,3,2,4,2,4,2,1,5,2,3,5,2,5,1,1,2,5,3,2,3,3,2,1,1,2,4,1,1,5,1,1,2,3,1,2,1,3,1,1,3,5,1,1,5,3,3,2,1,3,4,1,4,1,5,1,2,3,4,1,2,1,2,2,1,5,1,1,4,1,2,1,5,2,5,5,4,5,5,4,4,5,4,4,2,1,4,2,1,2,4,2,4,5
